"customer_id";"customer_name";"customer_segment";"city";"state";"join_date";"join_date_clean";"rn";"missing_city_flag";"city_clean"
"C02169";"Ravi Rao";"Retail";"Chennai";"Unknown";"2019-03-26";"2019-03-26";1;"No";"Chennai"
"C02170";"Ravi Mishra";"Retail";"Hyderabad";"Telangana";"2024-02-01";"2024-02-01";1;"No";"Hyderabad"
"C02171";"neha tiwari";"Retail";"Mumbai";"Maharashtra";"2020-01-04";"2020-01-04";1;"No";"Mumbai"
"C02172";"sunita reddy";"Retail";"Mumbai";"Maharashtra";"2020-01-14";"2020-01-14";1;"No";"Mumbai"
"C02173";"Manoj Tiwari";"Corporate";"Bangalore";"Karnataka";"2024-07-18";"2024-07-18";1;"No";"Bangalore"
"C02174";"Vijay Menon";"Corporate";"Nagpur";"Maharashtra";"2024-02-27";"2024-02-27";1;"No";"Nagpur"
"C02175";"Leela Verma";"Corporate";"Bhopal";"Madhya Pradesh";"2019-12-03";"2019-12-03";1;"No";"Bhopal"
"C02176";"Meera Pillai";"Wholesale";"Jaipur";"Unknown";"2024-10-10";"2024-10-10";1;"No";"Jaipur"
"C02177";"Arjun Mehta";"Retail";"Delhi";"Delhi";"2023-12-31";"2023-12-31";1;"No";"Delhi"
"C02178";"Amit Kumar";"Retail";"Pune";"Maharashtra";"2023-02-21";"2023-02-21";1;"No";"Pune"
"C02179";"Arjun Das";"Corporate";"Hyderabad";"Unknown";"2021-11-30";"2021-11-30";1;"No";"Hyderabad"
"C02180";"Ravi Singh";"Wholesale";"Chennai";"Tamil Nadu";"2024-01-03";"2024-01-03";1;"No";"Chennai"
"C02181";"Suresh Iyer";"Corporate";"Lucknow";"Uttar Pradesh";"2022-01-24";"2022-01-24";1;"No";"Lucknow"
"C02182";"Manoj Pillai";"Corporate";"Mumbai";"Maharashtra";"2021-12-29";"2021-12-29";1;"No";"Mumbai"
"C02183";"Ravi Gupta";"Corporate";"Delhi";"Delhi";"2020-07-18";"2020-07-18";1;"No";"Delhi"
"C02184";"Neha Chauhan";"Wholesale";"Mumbai";"Maharashtra";"2020-07-30";"2020-07-30";1;"No";"Mumbai"
"C02185";"Priya Chauhan";"Retail";"Kolkata";"West Bengal";"2020-07-10";"2020-07-10";1;"No";"Kolkata"
"C02186";"Nitin Mehta";"Wholesale";"Nagpur";"Maharashtra";"2020-10-16";"2020-10-16";1;"No";"Nagpur"
"C02187";"Neha Rao";"Retail";"Mumbai";"Maharashtra";"2020-01-23";"2020-01-23";1;"No";"Mumbai"
"C02188";"Meera Gupta";"Wholesale";"Delhi";"Delhi";"2019-10-12";"2019-10-12";1;"No";"Delhi"
"C02189";"Anita Das";"Retail";"Hyderabad";"Telangana";"2020-04-13";"2020-04-13";1;"No";"Hyderabad"
"C02190";"Priya Verma";"Retail";"Unknown";"Tamil Nadu";"2019-04-07";"2019-04-07";1;"Yes";"Unknown"
"C02191";"priya singh";"Retail";"Ahmedabad";"Gujarat";"2020-01-03";"2020-01-03";1;"No";"Ahmedabad"
"C02192";"Anita Joshi";"Retail";"Lucknow";"Uttar Pradesh";"2023-10-16";"2023-10-16";1;"No";"Lucknow"
"C02193";"AMIT RAO";"Retail";"Nagpur";"Maharashtra";"2023-03-13";"2023-03-13";1;"No";"Nagpur"
"C02194";"Ravi Bhat";"Wholesale";"Pune";"Maharashtra";"2021-11-25";"2021-11-25";1;"No";"Pune"
"C02195";"Deepa Iyer";"Wholesale";"Nagpur";"Maharashtra";"2023-12-07";"2023-12-07";1;"No";"Nagpur"
"C02196";"Pooja Mehta";"Wholesale";"Jaipur";"Unknown";"2019-12-27";"2019-12-27";1;"No";"Jaipur"
"C02197";"SURESH MEHTA";"Wholesale";"Bhopal";"Madhya Pradesh";"2021-04-19";"2021-04-19";1;"No";"Bhopal"
"C02198";"Deepa Bhat";"Wholesale";"Chennai";"Tamil Nadu";"2019-12-07";"2019-12-07";1;"No";"Chennai"
"C02199";"Swati Pillai";"Retail";"Pune";"Maharashtra";"2020-05-31";"2020-05-31";1;"No";"Pune"
"C02200";"Nitin Patel";"Retail";"Ahmedabad";"Gujarat";"2023-05-06";"2023-05-06";1;"No";"Ahmedabad"
"C02201";"Kavya Iyer";"Retail";"Hyderabad";"Telangana";"2023-12-16";"2023-12-16";1;"No";"Hyderabad"
"C02202";"Pooja Mishra";"Wholesale";"Lucknow";"Uttar Pradesh";"2019-11-26";"2019-11-26";1;"No";"Lucknow"
"C02203";"ANITA TIWARI";"Retail";"Unknown";"Maharashtra";"2020-03-21";"2020-03-21";1;"Yes";"Unknown"
"C02204";"Kiran Nair";"Wholesale";"Hyderabad";"Telangana";"2022-07-06";"2022-07-06";1;"No";"Hyderabad"
"C02205";"Arjun Joshi";"Wholesale";"Bhopal";"Madhya Pradesh";"2023-03-30";"2023-03-30";1;"No";"Bhopal"
"C02206";"Meera Gupta";"Retail";"Delhi";"Delhi";"2021-11-01";"2021-11-01";1;"No";"Delhi"
"C02207";"leela rao";"Wholesale";"Lucknow";"Unknown";"2023-06-26";"2023-06-26";1;"No";"Lucknow"
"C02208";"Arjun Nair";"Retail";"Delhi";"Delhi";"2024-07-12";"2024-07-12";1;"No";"Delhi"
"C02209";"Vijay Mishra";"Corporate";"Bangalore";"Unknown";"2023-10-24";"2023-10-24";1;"No";"Bangalore"
"C02210";"Neha Nair";"Corporate";"Lucknow";"Uttar Pradesh";"2024-08-21";"2024-08-21";1;"No";"Lucknow"
"C02211";"Anita Singh";"Wholesale";"Lucknow";"Uttar Pradesh";"2023-07-18";"2023-07-18";1;"No";"Lucknow"
"C02212";"Manoj Reddy";"Retail";"Pune";"Maharashtra";"2019-06-29";"2019-06-29";1;"No";"Pune"
"C02213";"anita singh";"Wholesale";"Hyderabad";"Telangana";"2019-12-03";"2019-12-03";1;"No";"Hyderabad"
"C02214";"Anita Mehta";"Retail";"Bhopal";"Madhya Pradesh";"2024-12-02";"2024-12-02";1;"No";"Bhopal"
"C02215";"Pooja Sharma";"Retail";"Kolkata";"West Bengal";"2024-08-31";"2024-08-31";1;"No";"Kolkata"
"C02216";"Manoj Verma";"Retail";"Unknown";"Karnataka";"2020-03-06";"2020-03-06";1;"Yes";"Unknown"
"C02217";"Leela Menon";"Corporate";"Lucknow";"Uttar Pradesh";"2019-11-25";"2019-11-25";1;"No";"Lucknow"
"C02218";"AMIT REDDY";"Retail";"Chennai";"Tamil Nadu";"2020-04-23";"2020-04-23";1;"No";"Chennai"
"C02219";"Neha Kumar";"Wholesale";"Bhopal";"Madhya Pradesh";"2023-08-27";"2023-08-27";1;"No";"Bhopal"
"C02220";"Priya Kumar";"Wholesale";"Bangalore";"Karnataka";"2019-07-28";"2019-07-28";1;"No";"Bangalore"
"C02221";"KIRAN REDDY";"Corporate";"Hyderabad";"Telangana";"2024-11-15";"2024-11-15";1;"No";"Hyderabad"
"C02222";"Suresh Rao";"Corporate";"Delhi";"Delhi";"2022-10-27";"2022-10-27";1;"No";"Delhi"
"C02223";"Neha Das";"Corporate";"Unknown";"Delhi";"2024-12-04";"2024-12-04";1;"Yes";"Unknown"
"C02224";"Nitin Chauhan";"Wholesale";"Bangalore";"Karnataka";"2019-08-19";"2019-08-19";1;"No";"Bangalore"
"C02225";"neha menon";"Wholesale";"Delhi";"Delhi";"2024-09-28";"2024-09-28";1;"No";"Delhi"
"C02226";"Sunita Pandey";"Retail";"Bangalore";"Karnataka";"2023-04-23";"2023-04-23";1;"No";"Bangalore"
"C02227";"Arjun Bhat";"Retail";"Ahmedabad";"Gujarat";"2021-07-17";"2021-07-17";1;"No";"Ahmedabad"
"C02228";"Priya Menon";"Corporate";"Delhi";"Unknown";"2022-03-20";"2022-03-20";1;"No";"Delhi"
"C02229";"Meera Sharma";"Corporate";"Ahmedabad";"Gujarat";"2024-08-12";"2024-08-12";1;"No";"Ahmedabad"
"C02230";"priya sharma";"Wholesale";"Nagpur";"Maharashtra";"2020-07-06";"2020-07-06";1;"No";"Nagpur"
"C02231";"Vijay Iyer";"Retail";"Delhi";"Unknown";"2023-04-24";"2023-04-24";1;"No";"Delhi"
"C02232";"Leela Iyer";"Wholesale";"Hyderabad";"Telangana";"2023-05-13";"2023-05-13";1;"No";"Hyderabad"
"C02233";"NITIN RAO";"Corporate";"Bhopal";"Madhya Pradesh";"2023-02-02";"2023-02-02";1;"No";"Bhopal"
"C02234";"Rahul Singh";"Corporate";"Delhi";"Delhi";"2020-08-17";"2020-08-17";1;"No";"Delhi"
"C02235";"MANOJ SINGH";"Retail";"Chennai";"Unknown";"2024-11-10";"2024-11-10";1;"No";"Chennai"
"C02236";"Arjun Patel";"Retail";"Bhopal";"Madhya Pradesh";"2021-06-28";"2021-06-28";1;"No";"Bhopal"
"C02237";"Arun Gupta";"Wholesale";"Unknown";"Unknown";"2022-05-19";"2022-05-19";1;"Yes";"Unknown"
"C02238";"Sunita Pillai";"Retail";"Mumbai";"Maharashtra";"2020-08-26";"2020-08-26";1;"No";"Mumbai"
"C02239";"Sunita Rao";"Wholesale";"Kolkata";"West Bengal";"2023-05-09";"2023-05-09";1;"No";"Kolkata"
"C02240";"Deepa Iyer";"Retail";"Chennai";"Tamil Nadu";"2022-09-13";"2022-09-13";1;"No";"Chennai"
"C02241";"Neha Nair";"Retail";"Mumbai";"Maharashtra";"2022-02-05";"2022-02-05";1;"No";"Mumbai"
"C02242";"Swati Pillai";"Retail";"Kolkata";"West Bengal";"2023-10-05";"2023-10-05";1;"No";"Kolkata"
"C02243";"Sunita Das";"Corporate";"Pune";"Maharashtra";"2020-03-31";"2020-03-31";1;"No";"Pune"
"C02244";"Rahul Mishra";"Wholesale";"Kolkata";"West Bengal";"2021-08-17";"2021-08-17";1;"No";"Kolkata"
"C02245";"Arun Rao";"Wholesale";"Ahmedabad";"Gujarat";"2020-09-25";"2020-09-25";1;"No";"Ahmedabad"
"C02246";"Manoj Verma";"Corporate";"Kolkata";"West Bengal";"2019-03-19";"2019-03-19";1;"No";"Kolkata"
"C02247";"Rahul Nair";"Wholesale";"Bhopal";"Madhya Pradesh";"2022-02-21";"2022-02-21";1;"No";"Bhopal"
"C02248";"Pooja Menon";"Retail";"Unknown";"Maharashtra";"2024-03-01";"2024-03-01";1;"Yes";"Unknown"
"C02249";"Vijay Verma";"Wholesale";"Delhi";"Delhi";"2024-05-22";"2024-05-22";1;"No";"Delhi"
"C02250";"Meera Mehta";"Corporate";"Mumbai";"Maharashtra";"2022-06-11";"2022-06-11";1;"No";"Mumbai"
"C02251";"NEHA CHAUHAN";"Retail";"Kolkata";"West Bengal";"2022-05-20";"2022-05-20";1;"No";"Kolkata"
"C02252";"Kiran Das";"Corporate";"Bangalore";"Karnataka";"2020-12-08";"2020-12-08";1;"No";"Bangalore"
"C02253";"Suresh Reddy";"Wholesale";"Nagpur";"Maharashtra";"2024-01-21";"2024-01-21";1;"No";"Nagpur"
"C02254";"Anita Mishra";"Wholesale";"Mumbai";"Maharashtra";"2020-07-11";"2020-07-11";1;"No";"Mumbai"
"C02255";"Ravi Menon";"Wholesale";"Nagpur";"Maharashtra";"2019-10-04";"2019-10-04";1;"No";"Nagpur"
"C02256";"Vijay Das";"Corporate";"Jaipur";"Rajasthan";"2023-01-06";"2023-01-06";1;"No";"Jaipur"
"C02257";"Leela Gupta";"Corporate";"Jaipur";"Rajasthan";"2019-08-02";"2019-08-02";1;"No";"Jaipur"
"C02258";"Pooja Sharma";"Corporate";"Ahmedabad";"Gujarat";"2021-08-15";"2021-08-15";1;"No";"Ahmedabad"
"C02259";"Anita Verma";"Wholesale";"Chennai";"Tamil Nadu";"2019-04-15";"2019-04-15";1;"No";"Chennai"
"C02260";"Kiran Pandey";"Wholesale";"Chennai";"Tamil Nadu";"2022-09-02";"2022-09-02";1;"No";"Chennai"
"C02261";"Leela Menon";"Wholesale";"Mumbai";"Maharashtra";"2022-08-10";"2022-08-10";1;"No";"Mumbai"
"C02262";"POOJA MENON";"Wholesale";"Ahmedabad";"Gujarat";"2022-10-20";"2022-10-20";1;"No";"Ahmedabad"
"C02263";"kavya reddy";"Retail";"Lucknow";"Unknown";"2024-11-28";"2024-11-28";1;"No";"Lucknow"
"C02264";"Arjun Gupta";"Wholesale";"Chennai";"Tamil Nadu";"2020-06-17";"2020-06-17";1;"No";"Chennai"
"C02265";"nitin joshi";"Corporate";"Bangalore";"Karnataka";"2024-05-28";"2024-05-28";1;"No";"Bangalore"
"C02266";"Sunita Kumar";"Wholesale";"Pune";"Maharashtra";"2020-05-09";"2020-05-09";1;"No";"Pune"
"C02267";"Swati Kumar";"Retail";"Hyderabad";"Telangana";"2023-03-04";"2023-03-04";1;"No";"Hyderabad"
"C02268";"Sunita Nair";"Corporate";"Jaipur";"Rajasthan";"2023-03-16";"2023-03-16";1;"No";"Jaipur"
"C02269";"Anita Kumar";"Corporate";"Mumbai";"Maharashtra";"2021-01-03";"2021-01-03";1;"No";"Mumbai"
"C02270";"Anita Sharma";"Corporate";"Jaipur";"Rajasthan";"2019-02-26";"2019-02-26";1;"No";"Jaipur"
"C02271";"sunita reddy";"Wholesale";"Hyderabad";"Telangana";"2023-09-26";"2023-09-26";1;"No";"Hyderabad"
"C02272";"Meera Sharma";"Wholesale";"Kolkata";"West Bengal";"2021-06-03";"2021-06-03";1;"No";"Kolkata"
"C02273";"Amit Iyer";"Wholesale";"Mumbai";"Maharashtra";"2019-05-15";"2019-05-15";1;"No";"Mumbai"
"C02274";"deepa tiwari";"Retail";"Jaipur";"Rajasthan";"2022-02-19";"2022-02-19";1;"No";"Jaipur"
"C02275";"Manoj Tiwari";"Retail";"Kolkata";"West Bengal";"2023-12-22";"2023-12-22";1;"No";"Kolkata"
"C02276";"Pooja Mehta";"Retail";"Ahmedabad";"Gujarat";"2023-06-17";"2023-06-17";1;"No";"Ahmedabad"
"C02277";"SURESH REDDY";"Wholesale";"Lucknow";"Uttar Pradesh";"2022-08-24";"2022-08-24";1;"No";"Lucknow"
"C02278";"Sunita Pandey";"Corporate";"Chennai";"Tamil Nadu";"2024-07-13";"2024-07-13";1;"No";"Chennai"
"C02279";"Anita Mishra";"Retail";"Lucknow";"Uttar Pradesh";"2022-11-26";"2022-11-26";1;"No";"Lucknow"
"C02280";"Priya Nair";"Corporate";"Unknown";"Rajasthan";"2023-09-16";"2023-09-16";1;"Yes";"Unknown"
"C02281";"Nitin Iyer";"Retail";"Kolkata";"West Bengal";"2022-05-29";"2022-05-29";1;"No";"Kolkata"
"C02282";"Kavya Joshi";"Wholesale";"Lucknow";"Uttar Pradesh";"2019-04-06";"2019-04-06";1;"No";"Lucknow"
"C02283";"Nitin Sharma";"Corporate";"Jaipur";"Unknown";"2024-07-21";"2024-07-21";1;"No";"Jaipur"
"C02284";"Kavya Pillai";"Retail";"Unknown";"Unknown";"2020-02-28";"2020-02-28";1;"Yes";"Unknown"
"C02285";"Arun Patel";"Retail";"Bangalore";"Karnataka";"2022-05-10";"2022-05-10";1;"No";"Bangalore"
"C02286";"NEHA PANDEY";"Wholesale";"Ahmedabad";"Unknown";"2021-07-11";"2021-07-11";1;"No";"Ahmedabad"
"C02287";"Anita Patel";"Retail";"Chennai";"Unknown";"2020-11-18";"2020-11-18";1;"No";"Chennai"
"C02288";"NEHA RAO";"Retail";"Pune";"Maharashtra";"2022-11-10";"2022-11-10";1;"No";"Pune"
"C02289";"Priya Kumar";"Corporate";"Chennai";"Tamil Nadu";"2019-05-17";"2019-05-17";1;"No";"Chennai"
"C02290";"Neha Iyer";"Corporate";"Ahmedabad";"Gujarat";"2021-03-04";"2021-03-04";1;"No";"Ahmedabad"
"C02291";"Neha Joshi";"Wholesale";"Chennai";"Tamil Nadu";"2023-10-14";"2023-10-14";1;"No";"Chennai"
"C02292";"Rahul Sharma";"Retail";"Pune";"Maharashtra";"2021-08-02";"2021-08-02";1;"No";"Pune"
"C02293";"Sunita Gupta";"Wholesale";"Hyderabad";"Telangana";"2019-08-24";"2019-08-24";1;"No";"Hyderabad"
"C02294";"Nitin Das";"Wholesale";"Pune";"Maharashtra";"2020-07-02";"2020-07-02";1;"No";"Pune"
"C02295";"priya kumar";"Wholesale";"Jaipur";"Rajasthan";"2022-06-19";"2022-06-19";1;"No";"Jaipur"
"C02296";"Arun Rao";"Retail";"Mumbai";"Maharashtra";"2022-01-03";"2022-01-03";1;"No";"Mumbai"
"C02297";"Amit Tiwari";"Wholesale";"Pune";"Maharashtra";"2020-06-26";"2020-06-26";1;"No";"Pune"
"C02298";"Anita Iyer";"Corporate";"Chennai";"Tamil Nadu";"2023-06-30";"2023-06-30";1;"No";"Chennai"
"C02299";"Rahul Pillai";"Wholesale";"Kolkata";"West Bengal";"2024-09-14";"2024-09-14";1;"No";"Kolkata"
"C02300";"Manoj Reddy";"Retail";"Unknown";"Madhya Pradesh";"2020-05-08";"2020-05-08";1;"Yes";"Unknown"
"C02301";"NITIN MEHTA";"Corporate";"Lucknow";"Uttar Pradesh";"2024-12-23";"2024-12-23";1;"No";"Lucknow"
"C02302";"Arjun Das";"Wholesale";"Mumbai";"Maharashtra";"2019-09-15";"2019-09-15";1;"No";"Mumbai"
"C02303";"Kavya Mehta";"Wholesale";"Mumbai";"Maharashtra";"2020-07-25";"2020-07-25";1;"No";"Mumbai"
"C02304";"Sunita Tiwari";"Wholesale";"Chennai";"Unknown";"2023-12-14";"2023-12-14";1;"No";"Chennai"
"C02305";"Swati Tiwari";"Retail";"Hyderabad";"Telangana";"2023-03-14";"2023-03-14";1;"No";"Hyderabad"
"C02306";"arjun gupta";"Retail";"Ahmedabad";"Gujarat";"2021-11-07";"2021-11-07";1;"No";"Ahmedabad"
"C02307";"Suresh Mishra";"Corporate";"Bangalore";"Karnataka";"2022-05-24";"2022-05-24";1;"No";"Bangalore"
"C02308";"Meera Bhat";"Wholesale";"Kolkata";"West Bengal";"2021-03-23";"2021-03-23";1;"No";"Kolkata"
"C02309";"Vijay Mehta";"Corporate";"Lucknow";"Uttar Pradesh";"2020-01-26";"2020-01-26";1;"No";"Lucknow"
"C02310";"Kavya Pandey";"Retail";"Pune";"Maharashtra";"2022-04-02";"2022-04-02";1;"No";"Pune"
"C02311";"POOJA REDDY";"Corporate";"Pune";"Maharashtra";"2023-01-11";"2023-01-11";1;"No";"Pune"
"C02312";"kiran chauhan";"Corporate";"Ahmedabad";"Gujarat";"2023-11-26";"2023-11-26";1;"No";"Ahmedabad"
"C02313";"Swati Gupta";"Retail";"Mumbai";"Maharashtra";"2024-05-29";"2024-05-29";1;"No";"Mumbai"
"C02314";"Rahul Tiwari";"Wholesale";"Hyderabad";"Telangana";"2022-07-30";"2022-07-30";1;"No";"Hyderabad"
"C02315";"Kavya Singh";"Wholesale";"Bangalore";"Karnataka";"2022-12-06";"2022-12-06";1;"No";"Bangalore"
"C02316";"Ravi Kumar";"Wholesale";"Bhopal";"Madhya Pradesh";"2023-07-20";"2023-07-20";1;"No";"Bhopal"
"C02317";"Anita Nair";"Corporate";"Jaipur";"Rajasthan";"2021-01-08";"2021-01-08";1;"No";"Jaipur"
"C02318";"Ravi Singh";"Retail";"Bangalore";"Karnataka";"2022-03-23";"2022-03-23";1;"No";"Bangalore"
"C02319";"arun tiwari";"Retail";"Mumbai";"Maharashtra";"2023-06-04";"2023-06-04";1;"No";"Mumbai"
"C02320";"ANITA MENON";"Wholesale";"Unknown";"Rajasthan";"2022-11-04";"2022-11-04";1;"Yes";"Unknown"
"C02321";"Priya Tiwari";"Retail";"Unknown";"Karnataka";"2019-06-11";"2019-06-11";1;"Yes";"Unknown"
"C02322";"Ravi Mehta";"Retail";"Bhopal";"Madhya Pradesh";"2021-10-03";"2021-10-03";1;"No";"Bhopal"
"C02323";"Kavya Joshi";"Retail";"Bangalore";"Karnataka";"2020-01-19";"2020-01-19";1;"No";"Bangalore"
"C02324";"Amit Tiwari";"Retail";"Unknown";"Madhya Pradesh";"2024-12-06";"2024-12-06";1;"Yes";"Unknown"
"C02325";"Rahul Menon";"Retail";"Pune";"Maharashtra";"2023-09-09";"2023-09-09";1;"No";"Pune"
"C02326";"Priya Bhat";"Retail";"Jaipur";"Rajasthan";"2022-12-20";"2022-12-20";1;"No";"Jaipur"
"C02327";"Ravi Sharma";"Retail";"Kolkata";"West Bengal";"2020-01-05";"2020-01-05";1;"No";"Kolkata"
"C02328";"Nitin Pillai";"Retail";"Nagpur";"Maharashtra";"2021-03-22";"2021-03-22";1;"No";"Nagpur"
"C02329";"POOJA KUMAR";"Corporate";"Hyderabad";"Telangana";"2023-11-18";"2023-11-18";1;"No";"Hyderabad"
"C02330";"Deepa Gupta";"Corporate";"Delhi";"Delhi";"2022-03-24";"2022-03-24";1;"No";"Delhi"
"C02331";"Sunita Joshi";"Wholesale";"Kolkata";"West Bengal";"2023-01-22";"2023-01-22";1;"No";"Kolkata"
"C02332";"Swati Pillai";"Retail";"Jaipur";"Rajasthan";"2021-10-25";"2021-10-25";1;"No";"Jaipur"
"C02333";"leela nair";"Retail";"Hyderabad";"Telangana";"2024-04-22";"2024-04-22";1;"No";"Hyderabad"
"C02334";"suresh das";"Corporate";"Unknown";"West Bengal";"2024-07-18";"2024-07-18";1;"Yes";"Unknown"
"C02335";"Leela Pandey";"Retail";"Hyderabad";"Unknown";"2020-11-21";"2020-11-21";1;"No";"Hyderabad"
"C02336";"Deepa Mishra";"Wholesale";"Hyderabad";"Telangana";"2024-07-25";"2024-07-25";1;"No";"Hyderabad"
"C02337";"Anita Mehta";"Wholesale";"Pune";"Maharashtra";"2023-05-12";"2023-05-12";1;"No";"Pune"
"C02338";"Arun Reddy";"Retail";"Bangalore";"Karnataka";"2023-02-23";"2023-02-23";1;"No";"Bangalore"
"C02339";"Neha Iyer";"Retail";"Jaipur";"Unknown";"2024-03-30";"2024-03-30";1;"No";"Jaipur"
"C02340";"Anita Joshi";"Corporate";"Bhopal";"Madhya Pradesh";"2019-01-14";"2019-01-14";1;"No";"Bhopal"
"C02341";"Leela Das";"Wholesale";"Nagpur";"Maharashtra";"2022-01-02";"2022-01-02";1;"No";"Nagpur"
"C02342";"Anita Singh";"Wholesale";"Chennai";"Tamil Nadu";"2019-03-07";"2019-03-07";1;"No";"Chennai"
"C02343";"Priya Tiwari";"Wholesale";"Ahmedabad";"Gujarat";"2019-07-24";"2019-07-24";1;"No";"Ahmedabad"
"C02344";"Deepa Bhat";"Corporate";"Jaipur";"Rajasthan";"2024-02-10";"2024-02-10";1;"No";"Jaipur"
"C02345";"Kiran Chauhan";"Retail";"Unknown";"West Bengal";"2019-12-04";"2019-12-04";1;"Yes";"Unknown"
"C02346";"Meera Menon";"Wholesale";"Jaipur";"Rajasthan";"2024-03-29";"2024-03-29";1;"No";"Jaipur"
"C02347";"Rahul Iyer";"Wholesale";"Ahmedabad";"Gujarat";"2019-10-03";"2019-10-03";1;"No";"Ahmedabad"
"C02348";"Kavya Nair";"Retail";"Ahmedabad";"Gujarat";"2019-05-18";"2019-05-18";1;"No";"Ahmedabad"
"C02349";"Priya Gupta";"Corporate";"Bangalore";"Karnataka";"2024-10-18";"2024-10-18";1;"No";"Bangalore"
"C02350";"DEEPA DAS";"Wholesale";"Nagpur";"Maharashtra";"2019-03-25";"2019-03-25";1;"No";"Nagpur"
"C02351";"Deepa Mehta";"Wholesale";"Mumbai";"Unknown";"2021-10-12";"2021-10-12";1;"No";"Mumbai"
"C02352";"Nitin Reddy";"Corporate";"Ahmedabad";"Unknown";"2024-06-01";"2024-06-01";1;"No";"Ahmedabad"
"C02353";"NITIN JOSHI";"Wholesale";"Kolkata";"West Bengal";"2020-05-07";"2020-05-07";1;"No";"Kolkata"
"C02354";"meera gupta";"Retail";"Jaipur";"Rajasthan";"2022-02-25";"2022-02-25";1;"No";"Jaipur"
"C02355";"AMIT PANDEY";"Corporate";"Kolkata";"West Bengal";"2022-09-09";"2022-09-09";1;"No";"Kolkata"
"C02356";"Vijay Chauhan";"Corporate";"Lucknow";"Unknown";"2024-04-12";"2024-04-12";1;"No";"Lucknow"
"C02357";"Vijay Tiwari";"Wholesale";"Nagpur";"Maharashtra";"2024-08-25";"2024-08-25";1;"No";"Nagpur"
"C02358";"SWATI IYER";"Wholesale";"Nagpur";"Unknown";"2022-05-24";"2022-05-24";1;"No";"Nagpur"
"C02359";"arun gupta";"Retail";"Bhopal";"Madhya Pradesh";"2023-09-27";"2023-09-27";1;"No";"Bhopal"
"C02360";"Amit Mishra";"Corporate";"Bhopal";"Madhya Pradesh";"2021-04-23";"2021-04-23";1;"No";"Bhopal"
"C02361";"Anita Verma";"Wholesale";"Bangalore";"Karnataka";"2019-03-02";"2019-03-02";1;"No";"Bangalore"
"C02362";"Swati Joshi";"Corporate";"Lucknow";"Uttar Pradesh";"2019-11-25";"2019-11-25";1;"No";"Lucknow"
"C02363";"Arun Mishra";"Wholesale";"Delhi";"Delhi";"2022-08-15";"2022-08-15";1;"No";"Delhi"
"C02364";"Vijay Mehta";"Wholesale";"Bhopal";"Unknown";"2023-09-29";"2023-09-29";1;"No";"Bhopal"
"C02365";"Deepa Pandey";"Wholesale";"Lucknow";"Unknown";"2021-08-18";"2021-08-18";1;"No";"Lucknow"
"C02366";"Amit Mehta";"Wholesale";"Nagpur";"Maharashtra";"2019-03-20";"2019-03-20";1;"No";"Nagpur"
"C02367";"Sunita Nair";"Corporate";"Lucknow";"Uttar Pradesh";"2023-04-08";"2023-04-08";1;"No";"Lucknow"
"C02368";"LEELA PATEL";"Wholesale";"Ahmedabad";"Unknown";"2021-11-24";"2021-11-24";1;"No";"Ahmedabad"
"C02369";"leela chauhan";"Wholesale";"Chennai";"Tamil Nadu";"2022-02-12";"2022-02-12";1;"No";"Chennai"
"C02370";"Neha Verma";"Corporate";"Nagpur";"Maharashtra";"2020-04-02";"2020-04-02";1;"No";"Nagpur"
"C02371";"Pooja Bhat";"Retail";"Jaipur";"Rajasthan";"2022-01-15";"2022-01-15";1;"No";"Jaipur"
"C02372";"Neha Kumar";"Corporate";"Ahmedabad";"Gujarat";"2019-08-01";"2019-08-01";1;"No";"Ahmedabad"
"C02373";"Sunita Iyer";"Wholesale";"Lucknow";"Uttar Pradesh";"2024-09-24";"2024-09-24";1;"No";"Lucknow"
"C02374";"AMIT DAS";"Wholesale";"Mumbai";"Unknown";"2020-10-01";"2020-10-01";1;"No";"Mumbai"
"C02375";"POOJA NAIR";"Retail";"Unknown";"Tamil Nadu";"2019-05-09";"2019-05-09";1;"Yes";"Unknown"
"C02376";"Kiran Singh";"Wholesale";"Bangalore";"Karnataka";"2023-08-26";"2023-08-26";1;"No";"Bangalore"
"C02377";"Meera Patel";"Wholesale";"Hyderabad";"Telangana";"2019-05-04";"2019-05-04";1;"No";"Hyderabad"
"C02378";"ravi menon";"Corporate";"Nagpur";"Maharashtra";"2021-01-23";"2021-01-23";1;"No";"Nagpur"
"C02379";"NITIN REDDY";"Wholesale";"Unknown";"Gujarat";"2020-04-05";"2020-04-05";1;"Yes";"Unknown"
"C02380";"Leela Iyer";"Retail";"Kolkata";"West Bengal";"2019-05-16";"2019-05-16";1;"No";"Kolkata"
"C02381";"Kiran Gupta";"Retail";"Lucknow";"Unknown";"2020-12-18";"2020-12-18";1;"No";"Lucknow"
"C02382";"Pooja Joshi";"Wholesale";"Hyderabad";"Telangana";"2023-04-12";"2023-04-12";1;"No";"Hyderabad"
"C02383";"Anita Reddy";"Corporate";"Nagpur";"Maharashtra";"2019-01-25";"2019-01-25";1;"No";"Nagpur"
"C02384";"AMIT PATEL";"Corporate";"Hyderabad";"Telangana";"2020-08-07";"2020-08-07";1;"No";"Hyderabad"
"C02385";"Deepa Patel";"Wholesale";"Chennai";"Unknown";"2020-01-04";"2020-01-04";1;"No";"Chennai"
